"id","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","QScreen1","QScreen2","QBHI0","QBHI1","QBHI2","QBHI3","QBHI4","QFeelings_1","QFeelings_2","QFeelings_3","QFeelings_4","QFeelings_5","QFeelings_6","QFeelings_7","QFeelings_8","QJew1","QJew2","QJew3","QJew4","QJew5","QJew6","QHit1","QHit2","QHit3","QHit4","QVio1","QVio2","QVio3","QDemo1","QDemo2","QDemo3","QDemo6","QDemo7","QDemo8","QDemo9","QDemo10","opp","gc","term","transaction_id","SVID","PS","rid","RISN","V","LS","Q_BallotBoxStuffing","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RecaptchaScore","Q_RelevantIDFraudScore","Q_TotalDuration","wt"
804,"45120.838229166664","45120.843877314815","IP Address","100","487","True","45120.843886550923","R_3hgQCN85ffzWu13","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","84","65","73","75","83","67","59","60","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Somewhat oppose","Strongly oppose","Somewhat support","Neither support nor oppose","Somewhat oppose","Strongly support","No","61","Female","Other","Democrat","Moderate","Some college","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"0lMMKrR0yu9bboZ5OGpSwW","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"487",2.8909300134298332
805,"45120.839525462965","45120.845023148147","IP Address","100","475","True","45120.845034120372","R_211kyakYgVWoDN6","anonymous","EN","American Indian or Alaska Native","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","100","100","100","100","100","54","56","50","Somewhat disagree",NA,"Neither agree nor disagree","Neither agree nor disagree",NA,"Strongly disagree","Neither support nor oppose","Neither support nor oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","58","Male","Catholic","Something else","Moderate","High school graduate","Never","Qual29638-0130-BlackandNonBlack","1",NA,"59KhbXimQpi7NHG4uvFTy6","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"475",0.0013334873235314722
806,"45120.842199074075","45120.845462962963","IP Address","100","281","True","45120.845473784721","R_3EY9EbmMeHpltPv","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Neither agree nor disagree","Somewhat agree","Strongly agree","85","55","54","86","88","83","69","52","Somewhat agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Neither support nor oppose","Somewhat support","Somewhat support","Strongly support","Neither support nor oppose","Neither support nor oppose","Somewhat support","No","24","Male","Other","Republican","Somewhat conservative","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4RLvSRYoYHCG7rj37jMykz","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"281",0.6840109642032245
807,"45120.826481481483","45120.846851851849","IP Address","100","1759","True","45120.846858506942","R_PGnsu3IMir6pHpf","anonymous","EN","Other","Yes","The Old Testament","Slightly familiar","Strongly agree","Strongly agree","Strongly agree","100","100","100","100","100","100","100","100",NA,"Strongly disagree",NA,NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly support","No","30","Male","Catholic","Independent","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1EHweTFeUn7ICr1EliTWbh","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1759",9.895916459642727e-4
808,"45120.842835648145","45120.846979166665","IP Address","100","357","True","45120.846991863429","R_2Cj5X4DrGrneOc0","anonymous","EN","Other","Yes","The Old Testament","Slightly familiar","Somewhat agree","Somewhat agree","Somewhat agree","100","100","100","100","100","100","100","100",NA,NA,"Neither agree nor disagree","Somewhat agree","Strongly disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Somewhat support","Neither support nor oppose","Strongly oppose","Neither support nor oppose","No","26","Female","Other","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"7fMnXYUX07170YyButEU0l","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"357",1.9481888081854799e-4
809,"45120.844826388886","45120.847199074073","IP Address","100","205","True","45120.847215104164","R_OkZLOgF2n56nu5b","anonymous","EN","Other","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","95","99","99","99","100","97","98","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","38","Female","Other","Something else","Moderate","4 year degree","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"0RPELbuVl6i2Tg45HIF0Vm","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205",2.0517173780424392e-4
810,"45120.844351851854","45120.847557870373","IP Address","100","276","True","45120.847568599536","R_2Ey0pdJFZouOnIr","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Strongly agree","Neither agree nor disagree","100","100","96","100","100","100","100","100","Strongly disagree","Somewhat disagree",NA,"Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly oppose","Strongly support","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","50","Male","Other","Democrat","Very liberal","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"75kt2yBqbL1NaKDTU28iFm","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"276",4.042585878591728
811,"45120.845185185186","45120.848055555558","IP Address","100","247","True","45120.848063819445","R_413AW306BbKygY9","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly agree","Somewhat agree","Somewhat disagree","100","30","50","50","68","50","100","100","Strongly agree","Strongly disagree","Strongly agree",NA,NA,"Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly support","No","22","Female","Other","Independent","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"7m4B8lDcnBrXAF8hhgdX3y","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",0.2868907806264292
812,"45120.845625000002","45120.848773148151","IP Address","100","272","True","45120.848786655093","R_2sR931tXTlJsMhk","anonymous","EN","American Indian or Alaska Native","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","51","52","50","51","51","50","49","50","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","55","Female","Other","Something else","Moderate","Less than high school","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"184FhkEQjmze70FkfphEwE","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"272",1.1022314768179151
813,"45120.847395833334","45120.849282407406","IP Address","100","162","True","45120.849294259257","R_2ZExFlUeocBqfYo","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","50","50","50","50","50","50","50","50","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","28","Female","Other","Democrat","Moderate","4 year degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"0CJ0hbkQNrwty7I3LK98jI","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"162",0.5044203062702751
814,"45120.847581018519","45120.849733796298","IP Address","100","186","True","45120.849748032408","R_1OvnWreZ6V6WvjR","anonymous","EN","Asian or Pacific Islander","No","The Old Testament","Extremely familiar","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","50","0","75","25","25","22","27","21","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat disagree","Strongly agree","Somewhat oppose","Neither support nor oppose","Somewhat oppose","Somewhat oppose","Somewhat support","Somewhat oppose","Somewhat support","Yes","19","Male","Other","Democrat","Somewhat conservative","Some college","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"2YjEcVucdoriH2nxGqIc1B","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"186",0.6489211326804314
815,"45120.845590277779","45120.850023148145","IP Address","100","383","True","45120.850041620368","R_247eZJUEjbB6ehf","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","97","100","62","70","100","73","60","92","Neither agree nor disagree",NA,NA,NA,NA,"Neither agree nor disagree","Neither support nor oppose","Somewhat support","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","42","Female","Other","Something else","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3cMJGZ3ofMGHflXN4eUWbj","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"383",0.7627235841156904
816,"45120.553738425922","45120.850162037037","IP Address","100","25610","True","45120.850175902779","R_AMXyicUGrcMxrsl","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","100","100","100","100","92","100","100","100","Somewhat disagree","Somewhat disagree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Neither support nor oppose","Somewhat oppose","Neither support nor oppose","No","23","Female","None","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6Uirr87JnB2eOHpPRDvhuL","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25610",0.3338276990796842
817,"45120.846990740742","45120.850428240738","IP Address","100","296","True","45120.850438182868","R_28HFZbLXYQx6Vkf","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Somewhat disagree","Neither agree nor disagree","Strongly agree","83","70","79","40","65","55","63","50",NA,NA,"Somewhat disagree","Somewhat agree",NA,"Somewhat disagree","Somewhat support","Somewhat oppose","Neither support nor oppose","Strongly support","Somewhat oppose","Strongly support","Strongly support","No","18","Female","None","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1ymb0OByZDdPNvmcPLLF27","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"296",0.3338276990796842
818,"45120.844872685186","45120.850532407407","IP Address","100","488","True","45120.850538923609","R_2rwGGS6tSxQ9cau","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Neither agree nor disagree","Somewhat agree","100","85","80","85","100","89","99","100","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Somewhat support","Somewhat support","Somewhat support","Neither support nor oppose","Somewhat support","Yes","57","Female","Protestant","Independent","Somewhat liberal","High school graduate","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"1lRzNDivpfsknt33lwg79C","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"488",1.6365505207034714
819,"45120.848113425927","45120.850914351853","IP Address","100","241","True","45120.850921435187","R_e5kp0ZnY0LAJMfD","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly disagree","Strongly disagree","Strongly agree","100","11","30","27","49","23","50","22",NA,"Strongly disagree",NA,"Strongly disagree",NA,"Strongly disagree","Strongly oppose","Neither support nor oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly support","No","21","Female","None","Democrat","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2En4QwL1nx71boECIfwkil","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"241",0.3338276990796842
820,"45120.848356481481","45120.851724537039","IP Address","100","291","True","45120.851736990742","R_3J3FhZoBCTFL2lb","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Strongly agree","Somewhat agree","Neither agree nor disagree","100","100","88","100","90","100","100","100","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree",NA,"Neither agree nor disagree",NA,"Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Strongly oppose","No","23","Female","Protestant","Republican","Somewhat liberal","Masters/Professional degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"1FCdSxPGC5lCtgoSyBXvd4","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"291",0.22639331259792198
821,"45120.849085648151","45120.851944444446","IP Address","100","246","True","45120.851955405094","R_2eVEEjXAEx55Qwj","anonymous","EN","Other","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","53","52","48","49","49","47","48","51","Neither agree nor disagree",NA,"Somewhat disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","28","Female","None","Independent","Somewhat liberal","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"7Cz03iqr60WM33xtt3bg9L","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"246",1.1967721238309616e-4
822,"45120.848715277774","45120.852048611108","IP Address","100","287","True","45120.852057592594","R_OvfcY3bFHrdQ5up","anonymous","EN","Black or African American","Yes","The Old Testament","Not familiar at all","Somewhat disagree","Strongly disagree","Somewhat agree","100","30","100","81","100","16","48","27",NA,"Strongly disagree","Somewhat agree",NA,NA,NA,"Somewhat oppose","Somewhat support","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat oppose","No","23","Female","Catholic","Democrat","Somewhat liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2SjLL32c9yu686KbXWvMCi","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"287",0.0558546439335987
823,"45120.848541666666","45120.853009259263","IP Address","100","385","True","45120.853019803239","R_XAHEAuFfu0BycBr","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat disagree","Somewhat agree","84","80","86","82","67","54","45","51",NA,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",NA,NA,"Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","No","20","Female","Other","Republican","Somewhat conservative","2 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5611u4yWnkwuSjczz1AkiX","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"385",0.1637384319164612
824,"45120.851018518515","45120.853460648148","IP Address","100","211","True","45120.853476469907","R_3fxHXwCc6j16MA1","anonymous","EN","White","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","50","50","50","50","50","50","50","51","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Yes","42","Female","Other","Something else","Very conservative","Masters/Professional degree","Several times a week","Qual29638-0130-BlackandNonBlack","1",NA,"7KyCf1hdvLVpGbe6fmgkvV","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"211",1.195304347795939
825,"45120.851342592592","45120.853912037041","IP Address","100","221","True","45120.853919907408","R_1Doj8KtmICJv6nX","anonymous","EN","American Indian or Alaska Native","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","99","98","97","100","100","100","98","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree",NA,"Strongly disagree","Strongly disagree","Somewhat oppose","Somewhat oppose","Strongly support","Somewhat support","Strongly oppose","Strongly oppose","Strongly oppose","No","33","Male","Other","Democrat","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"15C2jxd6G4z9GioiEYoqMI","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"221",2.1831909953869426e-4
826,"45120.852986111109","45120.854895833334","IP Address","100","165","True","45120.854912824077","R_2qqLzBIIWoxhMgA","anonymous","EN","White","No","The Old Testament","Extremely familiar","Strongly agree","Strongly agree","Strongly agree","58","63","38","58","58","67","65","61","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Strongly support","Yes","25","Female","Protestant","Republican","Very liberal","Masters/Professional degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2Ab55Q8vxQf611v7hrdRlz","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"165",0.8397280248102211
827,"45120.848414351851","45120.855173611111","IP Address","100","584","True","45120.855189699076","R_1kNPk4hW9bh7Q7m","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Strongly agree","Somewhat disagree","Strongly disagree","100","7","89",NA,"68",NA,"21","100","Neither agree nor disagree","Strongly agree","Strongly agree","Somewhat agree",NA,"Neither agree nor disagree","Strongly oppose","Somewhat oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Somewhat support","Yes","30","Female","None","Democrat","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"23u9Ea0gElWo4Rvq7TNmr7","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"584",0.7075994427034409
828,"45120.848483796297","45120.855532407404","IP Address","100","608","True","45120.855540879631","R_25WWcZdV4Q7947b","anonymous","EN","Black or African American","No","The Old Testament","Extremely familiar","Strongly agree","Strongly disagree","Strongly disagree","98","12","33","49","9","9","45","68",NA,NA,NA,"Strongly agree","Strongly agree","Strongly agree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","No","45","Female","None","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"5FJHJl1pMVG7oytMiMlnYl","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"608",0.7627235841156904
829,"45120.855057870373","45120.856886574074","IP Address","100","157","True","45120.856899328704","R_1DHy31VrUkiNhsf","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","100","100","100","100","100","100","100","100","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly oppose","Neither support nor oppose","Somewhat support","Somewhat support","Neither support nor oppose","Somewhat support","Neither support nor oppose","No","21","Female","None","Something else","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2QnLSnAcqFkhThdpfAmE8Y","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"157",0.2868907806264292
830,"45120.854409722226","45120.856956018521","IP Address","100","220","True","45120.856963634258","R_3ixpOV6KGTuNYF6","anonymous","EN","White","No","The Old Testament","Extremely familiar","Strongly agree","Somewhat agree","Neither agree nor disagree","42","62","47","79","80","26","38","43","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Somewhat support","Somewhat support","Somewhat oppose","No","33","Male","Catholic","Democrat","Moderate","2 year degree","Once a day","Qual29638-0130-BlackandNonBlack","1",NA,"24IbkHEkmKS8k5vRA08GGr","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"220",2.7503263504432796
831,"45120.855405092596","45120.857175925928","IP Address","100","153","True","45120.857190150462","R_3Hii9PFEgOdm89y","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Strongly agree","100","100","100","60","100","73","91","52","Strongly agree",NA,"Strongly disagree","Neither agree nor disagree","Somewhat agree",NA,"Neither support nor oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly oppose","Strongly support","No","20","Female","Catholic","Independent","Very liberal","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"6MKA3UusQ7muwhcwf7NmbY","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"153",0.2868907806264292
832,"45120.852534722224","45120.857604166667","IP Address","100","437","True","45120.857613182867","R_1NlVaLhJ96mOPY3","anonymous","EN","Black or African American","No","The Old Testament","Very familiar","Neither agree nor disagree","Strongly disagree","Strongly agree","100","13","98","100","100","54","53","100","Strongly disagree","Strongly disagree",NA,"Somewhat agree","Somewhat agree",NA,"Strongly oppose","Neither support nor oppose","Strongly support","Strongly support","Neither support nor oppose","Strongly oppose","Strongly support","No","21","Female","Other","Independent","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2I3IAjDPTZPKyzNRZRpmH1","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"437",0.3338276990796842
834,"45120.854108796295","45120.858622685184","IP Address","100","390","True","45120.858642615742","R_22snxisYnZEBgEh","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","100","11","50","49","100","49","50","50",NA,NA,NA,"Neither agree nor disagree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Neither support nor oppose","Neither support nor oppose","Strongly support","No","21","Female","Jewish","Something else","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"4mxuXjPad9bDLssnFVozUV","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"390",0.3338276990796842
835,"45120.851354166669","45120.859224537038","IP Address","100","680","True","45120.859243321756","R_2zSDKaYkKhegq9Q","anonymous","EN","Black or African American","No","The Old Testament","Slightly familiar","Neither agree nor disagree","Somewhat agree","Strongly agree","100","100","100","100","100","100","100","100","Strongly agree","Strongly disagree",NA,"Strongly agree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","No","46","Male","Catholic","Democrat","Very conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"0SZVLGYPGDS5qSWT2bTIf0","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"680",2.1923141664310912
836,"45120.856388888889","45120.859791666669","IP Address","100","294","True","45120.859798171296","R_Z4qCjGXzdRlZMxX","anonymous","EN","Other","No","The Old Testament","Slightly familiar","Strongly disagree","Strongly disagree","Somewhat agree","100","100","100","100","100","100","99","100",NA,"Strongly disagree","Strongly disagree",NA,NA,"Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Somewhat oppose","Somewhat support","No","23","Female","None","Democrat","Somewhat liberal","4 year degree","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1AWZu7fut1AtzInFHrDOG8","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"294",1.4413773232811036e-4
837,"45120.85738425926","45120.859988425924","IP Address","100","225","True","45120.860012557867","R_2EGps42HlTyXlIQ","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Somewhat agree","Somewhat agree","100","30","61","99","100","12","50","52","Neither agree nor disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Strongly oppose","Somewhat support","Neither support nor oppose","Somewhat oppose","No","30","Male","None","Independent","Somewhat conservative","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"2hVsux8sBmPqMeko71CxWj","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"225",2.0338695625834986
838,"45120.853078703702","45120.861273148148","IP Address","100","707","True","45120.861285775463","R_2YmqaBMyNcbaoq0","anonymous","EN","Black or African American","Yes","The Old Testament","Extremely familiar","Strongly agree","Strongly agree","Strongly agree","97","97","97","94","22","100","93","94","Neither agree nor disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly oppose","Strongly oppose","Strongly support","Strongly support","Strongly oppose","Strongly oppose","Strongly oppose","No","44","Female","Other","Independent","Very liberal","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"3f3NjJ3XjSwrC0VIhgW8wk","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"707",0.18817540907756972
839,"45120.859270833331","45120.861388888887","IP Address","100","182","True","45120.861402222225","R_O1d9Nf19LEZ5gT7","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Somewhat agree","Somewhat agree","Somewhat agree","89","57","89","82","27","82","78","77","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Strongly support","Strongly support","Strongly support","No","23","Female","Other","Something else","Moderate","Some college","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"0JGj1E4PKBuEPsIYFd9c5e","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"182",0.2868907806264292
840,"45120.855879629627","45120.861550925925","IP Address","100","490","True","45120.861564432867","R_AhZoiYvt0GjM22d","anonymous","EN","Black or African American","No","The Old Testament","Not familiar at all","Neither agree nor disagree","Strongly agree","Strongly agree","77","39","91","53","57","61","55","50","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree",NA,"Strongly disagree","Strongly oppose","Strongly oppose","Somewhat support","Strongly support","Strongly oppose","Strongly oppose","Neither support nor oppose","No","35","Female","None","Democrat","Moderate","High school graduate","Several times a day","Qual29638-0130-BlackandNonBlack","1",NA,"1Bpd2IqlQvNmspMEfT7JUz","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"490",0.7075994427034409
841,"45120.859340277777","45120.861921296295","IP Address","100","222","True","45120.861933807872","R_30jKuBJYNabB8dD","anonymous","EN","Black or African American","No","The Old Testament","Moderately familiar","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","100","56","85","33","62","56","26","22","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat support","Strongly oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Neither support nor oppose","Strongly oppose","No","39","Male","None","Something else","Moderate","High school graduate","Rarely","Qual29638-0130-BlackandNonBlack","1",NA,"3koRscZIZfbaC3AVMm2dMH","17223416","761",NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",2.1923141664310912
